Dia,Cidade,Operacao,Pedidos,Horas_Operacionais,Receita,Pedidos_Cancelados,Taxa_Cancelamento_Pct,Meta_Pedidos,Pedidos_Por_Hora,Receita_Por_Hora,Atingimento_Meta_Pct
2025-01-18,Rio de Janeiro,Operação B,10235,81.6,439059.06,443,4.34,11036,125.43,5380.63,92.74
2025-01-18,Rio de Janeiro,Operação C,12328,91.2,570967.91,427,3.47,12327,135.18,6260.61,100.01
2025-01-18,Curitiba,Operação A,12412,83.7,553690.53,277,2.24,11312,148.29,6615.18,109.72
2025-01-18,Curitiba,Operação B,12891,84.1,509165.48,492,3.82,11376,153.28,6054.29,113.32
2025-01-18,Curitiba,Operação C,9732,68.4,387321.72,288,2.96,9249,142.28,5662.6,105.22
2025-01-18,Belo Horizonte,Operação A,12092,80.0,534156.85,387,3.2,10814,151.15,6676.96,111.82
2025-01-18,Belo Horizonte,Operação B,8401,75.1,391445.12,177,2.11,10155,111.86,5212.32,82.73
2025-01-18,Belo Horizonte,Operação C,7571,58.8,278773.87,335,4.43,7950,128.76,4741.05,95.23
2025-01-18,Campinas,Operação A,9653,67.5,403614.3,374,3.88,9120,143.01,5979.47,105.84
2025-01-18,Campinas,Operação B,7889,62.0,362776.2,244,3.1,8388,127.24,5851.23,94.05
2025-01-18,Campinas,Operação C,6099,45.0,292770.54,254,4.18,6084,135.53,6506.01,100.25
2025-01-19,São Paulo,Operação A,15755,115.4,641440.56,813,5.16,15628,136.53,5558.41,100.81
2025-01-19,São Paulo,Operação B,15157,105.2,699058.03,559,3.69,14239,144.08,6645.04,106.45
2025-01-19,São Paulo,Operação C,12195,88.4,508697.29,423,3.47,11966,137.95,5754.49,101.91
2025-01-19,Rio de Janeiro,Operação A,15280,108.8,686538.96,524,3.44,14733,140.44,6310.1,103.71
2025-01-19,Rio de Janeiro,Operação B,10920,90.8,498665.19,412,3.78,12286,120.26,5491.91,88.88
2025-01-19,Rio de Janeiro,Operação C,9632,86.4,485004.9,326,3.39,11692,111.48,5613.48,82.38
2025-01-19,Curitiba,Operação A,12015,92.6,534079.91,319,2.66,12541,129.75,5767.6,95.81
2025-01-19,Curitiba,Operação B,11015,69.4,454228.53,404,3.67,9400,158.72,6545.08,117.18
2025-01-19,Curitiba,Operação C,10282,71.0,438030.43,389,3.79,9617,144.82,6169.44,106.91
2025-01-19,Belo Horizonte,Operação A,13513,97.0,578415.81,586,4.34,13130,139.31,5963.05,102.92
2025-01-19,Belo Horizonte,Operação B,11734,77.4,522807.44,303,2.59,10484,151.6,6754.62,111.92
2025-01-19,Belo Horizonte,Operação C,9363,72.8,404580.3,271,2.9,9852,128.61,5557.42,95.04
2025-01-19,Campinas,Operação A,10058,70.3,435364.84,385,3.84,9514,143.07,6192.96,105.72
2025-01-19,Campinas,Operação B,10507,72.8,431032.58,448,4.27,9856,144.33,5920.78,106.61
2025-01-19,Campinas,Operação C,7985,62.4,354450.96,324,4.06,8454,127.96,5680.3,94.45
2025-01-20,São Paulo,Operação A,20207,115.8,836565.31,727,3.6,17837,174.5,7224.23,113.29
2025-01-20,São Paulo,Operação B,16141,101.3,607142.1,378,2.35,15603,159.34,5993.51,103.45
2025-01-20,São Paulo,Operação C,15178,101.4,577286.59,269,1.78,15614,149.68,5693.16,97.21
2025-01-20,Rio de Janeiro,Operação A,14336,99.3,696271.72,617,4.31,15290,144.37,7011.8,93.76
2025-01-20,Rio de Janeiro,Operação B,15734,85.4,722616.39,509,3.24,13153,184.24,8461.55,119.62
2025-01-20,Rio de Janeiro,Operação C,11430,61.9,416528.75,249,2.18,9532,184.65,6729.06,119.91
2025-01-20,Curitiba,Operação A,17151,92.0,815308.65,677,3.95,14176,186.42,8862.05,120.99
2025-01-20,Curitiba,Operação B,13152,78.0,592309.72,489,3.72,12010,168.62,7593.71,109.51
2025-01-20,Curitiba,Operação C,10408,65.7,405746.95,340,3.28,10117,158.42,6175.75,102.88
2025-01-20,Belo Horizonte,Operação A,10798,68.3,410816.77,282,2.62,10522,158.1,6014.89,102.62
2025-01-20,Belo Horizonte,Operação B,12396,71.0,566165.81,278,2.24,10931,174.59,7974.17,113.4
2025-01-20,Belo Horizonte,Operação C,9231,54.4,351424.64,306,3.32,8381,169.69,6460.01,110.14
2025-01-20,Campinas,Operação A,11066,74.6,469436.34,269,2.43,11488,148.34,6292.71,96.33
2025-01-20,Campinas,Operação B,9323,57.3,332160.08,359,3.85,8825,162.71,5796.86,105.64
2025-01-20,Campinas,Operação C,8925,54.0,382843.73,409,4.59,8316,165.28,7089.7,107.32
2025-01-21,São Paulo,Operação A,18358,118.8,780016.55,722,3.93,18316,154.53,6565.8,100.23
2025-01-21,São Paulo,Operação B,16438,102.8,644238.64,488,2.97,15862,159.9,6266.91,103.63
2025-01-21,São Paulo,Operação C,14380,80.4,532412.99,423,2.95,12398,178.86,6622.05,115.99
2025-01-21,Rio de Janeiro,Operação A,16717,98.7,682391.3,751,4.5,15224,169.37,6913.79,109.81
2025-01-21,Rio de Janeiro,Operação B,13891,85.5,537006.78,724,5.22,13185,162.47,6280.78,105.35
2025-01-21,Rio de Janeiro,Operação C,11572,71.1,515360.26,443,3.83,10961,162.76,7248.39,105.57
2025-01-21,Curitiba,Operação A,13199,83.6,556671.07,446,3.38,12890,157.88,6658.74,102.4
2025-01-21,Curitiba,Operação B,14824,80.5,589550.97,356,2.4,12423,184.15,7323.61,119.33
2025-01-21,Curitiba,Operação C,12104,64.3,469457.29,582,4.81,9921,188.24,7301.05,122.0
2025-01-21,Belo Horizonte,Operação A,14079,91.9,623360.85,676,4.8,14174,153.2,6783.03,99.33
2025-01-21,Belo Horizonte,Operação B,10533,67.0,417878.62,283,2.69,10341,157.21,6236.99,101.86
2025-01-21,Belo Horizonte,Operação C,8276,56.8,348720.3,238,2.88,8759,145.7,6139.44,94.49
2025-01-21,Campinas,Operação A,10277,72.4,445235.82,428,4.17,11161,141.95,6149.67,92.08
2025-01-21,Campinas,Operação B,7776,47.5,364777.42,196,2.53,7333,163.71,7679.52,106.04
2025-01-21,Campinas,Operação C,10799,65.8,423104.31,373,3.46,10153,164.12,6430.16,106.36
2025-01-22,São Paulo,Operação A,19538,121.8,862700.86,539,2.76,18807,160.41,7082.93,103.89
2025-01-22,São Paulo,Operação B,14909,103.7,619544.92,414,2.78,16012,143.77,5974.4,93.11
2025-01-22,São Paulo,Operação C,14747,85.1,683748.2,588,3.99,13135,173.29,8034.64,112.27
2025-01-22,Rio de Janeiro,Operação A,14993,96.1,702457.9,541,3.61,14838,156.01,7309.66,101.04
2025-01-22,Rio de Janeiro,Operação B,17453,106.4,746433.33,567,3.25,16437,164.03,7015.35,106.18
2025-01-22,Rio de Janeiro,Operação C,12679,80.3,568430.44,540,4.27,12402,157.9,7078.83,102.23
2025-01-22,Curitiba,Operação A,11485,79.4,398014.73,448,3.91,12257,144.65,5012.78,93.7
2025-01-22,Curitiba,Operação B,8955,66.1,390028.89,492,5.49,10204,135.48,5900.59,87.76
2025-01-22,Curitiba,Operação C,10965,64.9,464119.04,375,3.42,10023,168.95,7151.29,109.4
2025-01-22,Belo Horizonte,Operação A,13537,86.6,583032.76,508,3.76,13372,156.32,6732.48,101.23
2025-01-22,Belo Horizonte,Operação B,11097,65.0,458307.89,321,2.9,10041,170.72,7050.89,110.52
2025-01-22,Belo Horizonte,Operação C,9734,65.1,409925.26,339,3.49,10052,149.52,6296.85,96.84
2025-01-22,Campinas,Operação A,12915,78.3,541137.11,536,4.15,12096,164.94,6911.07,106.77
2025-01-22,Campinas,Operação B,11811,71.2,496551.1,289,2.45,11000,165.88,6974.03,107.37
2025-01-22,Campinas,Operação C,7287,46.7,288287.94,244,3.35,7206,156.04,6173.19,101.12
2025-01-23,São Paulo,Operação A,19598,118.3,817589.46,762,3.89,18288,165.66,6911.15,107.16
2025-01-23,São Paulo,Operação B,14175,103.0,542089.68,479,3.38,15919,137.62,5263.01,89.04
2025-01-23,São Paulo,Operação C,13607,81.7,654809.71,608,4.48,12638,166.55,8014.81,107.67
2025-01-23,Rio de Janeiro,Operação A,18040,102.2,768407.84,582,3.23,15808,176.52,7518.67,114.12
2025-01-23,Rio de Janeiro,Operação B,13435,85.9,543409.38,488,3.64,13283,156.4,6326.07,101.14
2025-01-23,Rio de Janeiro,Operação C,12865,80.5,562814.84,572,4.45,12447,159.81,6991.49,103.36
2025-01-23,Curitiba,Operação A,13102,91.5,416438.1,556,4.25,14151,143.19,4551.24,92.59
2025-01-23,Curitiba,Operação B,10101,64.2,376964.75,207,2.06,9932,157.34,5871.73,101.7
2025-01-23,Curitiba,Operação C,11566,68.7,459100.32,165,1.43,10628,168.36,6682.68,108.83
2025-01-23,Belo Horizonte,Operação A,12530,76.3,452136.95,456,3.65,11802,164.22,5925.78,106.17
2025-01-23,Belo Horizonte,Operação B,11570,69.6,491474.18,314,2.72,10760,166.24,7061.41,107.53
2025-01-23,Belo Horizonte,Operação C,11015,69.7,461426.96,303,2.75,10779,158.03,6620.19,102.19
2025-01-23,Campinas,Operação A,10135,67.6,418658.77,493,4.87,10456,149.93,6193.18,96.93
2025-01-23,Campinas,Operação B,7355,51.9,352191.83,245,3.33,8024,141.71,6785.97,91.66
2025-01-23,Campinas,Operação C,8474,49.4,335380.06,420,4.96,7644,171.54,6789.07,110.86
2025-01-24,São Paulo,Operação A,18946,122.6,959221.45,571,3.02,18983,154.54,7823.99,99.81
2025-01-24,São Paulo,Operação B,17589,107.7,830323.31,835,4.75,16673,163.31,7709.59,105.49
2025-01-24,São Paulo,Operação C,13702,90.4,600694.15,405,2.96,13999,151.57,6644.85,97.88
2025-01-24,Rio de Janeiro,Operação A,19029,117.8,771411.18,694,3.65,18241,161.54,6548.48,104.32
2025-01-24,Rio de Janeiro,Operação B,12042,80.8,563585.54,358,2.97,12504,149.03,6975.07,96.31
2025-01-24,Rio de Janeiro,Operação C,11959,72.0,558997.34,487,4.08,11154,166.1,7763.85,107.22
2025-01-24,Curitiba,Operação A,13914,91.8,505255.71,654,4.7,14218,151.57,5503.87,97.86
2025-01-24,Curitiba,Operação B,11244,71.5,531984.86,443,3.94,11075,157.26,7440.35,101.53
2025-01-24,Curitiba,Operação C,12552,68.1,494874.24,532,4.24,10548,184.32,7266.88,119.0
2025-01-24,Belo Horizonte,Operação A,13129,80.6,631687.05,512,3.91,12471,162.89,7837.31,105.28
2025-01-24,Belo Horizonte,Operação B,12635,73.5,512225.29,357,2.83,11374,171.9,6969.05,111.09
2025-01-24,Belo Horizonte,Operação C,7452,54.0,374275.42,195,2.62,8363,138.0,6931.03,89.11
2025-01-24,Campinas,Operação A,10852,69.2,469127.91,450,4.15,10709,156.82,6779.31,101.34
2025-01-24,Campinas,Operação B,10361,67.5,428235.81,386,3.73,10453,153.5,6344.23,99.12
2025-01-24,Campinas,Operação C,9322,52.4,409831.47,381,4.09,8109,177.9,7821.21,114.96
2025-01-25,São Paulo,Operação A,18687,122.5,798385.0,460,2.46,16711,152.55,6517.43,111.82
2025-01-25,São Paulo,Operação B,14165,105.3,564978.58,562,3.97,14363,134.52,5365.42,98.62
2025-01-25,São Paulo,Operação C,13956,98.9,603392.29,678,4.86,13486,141.11,6101.03,103.49
2025-01-25,Rio de Janeiro,Operação A,17564,105.4,777418.45,367,2.09,14379,166.64,7375.89,122.15
2025-01-25,Rio de Janeiro,Operação B,13816,95.5,651548.9,557,4.04,13023,144.67,6822.5,106.09
2025-01-25,Rio de Janeiro,Operação C,10104,78.4,415920.12,284,2.82,10695,128.88,5305.1,94.47
2025-01-25,Curitiba,Operação A,11859,80.8,577291.59,452,3.82,11022,146.77,7144.7,107.59
2025-01-25,Curitiba,Operação B,9509,65.4,444893.08,286,3.01,8924,145.4,6802.65,106.56
2025-01-25,Curitiba,Operação C,9031,64.0,350948.33,362,4.02,8730,141.11,5483.57,103.45
2025-01-25,Belo Horizonte,Operação A,11506,79.3,442406.06,362,3.15,10818,145.09,5578.89,106.36
2025-01-25,Belo Horizonte,Operação B,10262,74.8,501892.41,326,3.18,10197,137.19,6709.79,100.64
2025-01-25,Belo Horizonte,Operação C,9446,62.9,343140.47,197,2.09,8581,150.17,5455.33,110.08
2025-01-25,Campinas,Operação A,9211,60.0,366529.34,510,5.55,8190,153.52,6108.82,112.47
2025-01-25,Campinas,Operação B,8216,57.6,395751.9,419,5.1,7850,142.64,6870.69,104.66
2025-01-25,Campinas,Operação C,10479,68.6,483042.6,416,3.97,9350,152.76,7041.44,112.07
2025-01-26,São Paulo,Operação A,16732,123.3,647983.59,585,3.5,16842,135.7,5255.34,99.35
2025-01-26,São Paulo,Operação B,13843,101.3,619966.37,590,4.26,13835,136.65,6120.1,100.06
2025-01-26,São Paulo,Operação C,14142,90.8,529380.93,473,3.35,12403,155.75,5830.19,114.02
2025-01-26,Rio de Janeiro,Operação A,12110,98.7,504614.95,412,3.4,13481,122.7,5112.61,89.83
2025-01-26,Rio de Janeiro,Operação B,14852,100.8,562939.11,740,4.98,13765,147.34,5584.71,107.9
2025-01-26,Rio de Janeiro,Operação C,12913,87.9,530647.64,352,2.73,12007,146.91,6036.95,107.55
2025-01-26,Curitiba,Operação A,12494,82.3,618932.09,591,4.73,11234,151.81,7520.44,111.22
2025-01-26,Curitiba,Operação B,9153,70.4,389584.13,190,2.09,9611,130.01,5533.87,95.23
2025-01-26,Curitiba,Operação C,9386,67.2,376715.13,208,2.22,9178,139.67,5605.88,102.27
2025-01-26,Belo Horizonte,Operação A,11378,83.8,424630.74,136,1.2,11437,135.78,5067.19,99.48
2025-01-26,Belo Horizonte,Operação B,11025,69.5,536311.53,345,3.13,9492,158.63,7716.71,116.15
2025-01-26,Belo Horizonte,Operação C,8325,57.1,316403.76,311,3.74,7800,145.8,5541.22,106.73
2025-01-26,Campinas,Operação A,11659,76.1,485007.21,389,3.34,10391,153.21,6373.29,112.2
2025-01-26,Campinas,Operação B,7359,55.4,302411.37,279,3.79,7559,132.83,5458.69,97.35
2025-01-26,Campinas,Operação C,8059,60.5,386596.31,264,3.28,8264,133.21,6390.02,97.52
2025-01-27,São Paulo,Operação A,17913,117.7,578644.34,753,4.21,18292,152.19,4916.26,97.93
2025-01-27,São Paulo,Operação B,16944,107.7,716188.36,662,3.91,16727,157.33,6649.85,101.3
2025-01-27,São Paulo,Operação C,12254,79.3,553599.68,305,2.5,12315,154.53,6981.08,99.5
2025-01-27,Rio de Janeiro,Operação A,15371,105.8,674259.98,533,3.47,16436,145.28,6372.97,93.52
2025-01-27,Rio de Janeiro,Operação B,13699,78.9,535105.32,390,2.85,12258,173.62,6782.07,111.76
2025-01-27,Rio de Janeiro,Operação C,14012,80.8,531569.22,497,3.55,12551,173.42,6578.83,111.64
2025-01-27,Curitiba,Operação A,14793,87.9,631746.4,474,3.21,13653,168.29,7187.1,108.35
2025-01-27,Curitiba,Operação B,10984,68.0,414222.5,127,1.16,10566,161.53,6091.51,103.96
2025-01-27,Curitiba,Operação C,11608,68.0,377820.32,312,2.69,10565,170.71,5556.18,109.87
2025-01-27,Belo Horizonte,Operação A,15519,84.5,653088.79,452,2.92,13127,183.66,7728.86,118.22
2025-01-27,Belo Horizonte,Operação B,12042,68.4,474649.2,344,2.86,10630,176.05,6939.32,113.28
2025-01-27,Belo Horizonte,Operação C,8684,58.0,368989.08,416,4.8,9005,149.72,6361.88,96.44
2025-01-27,Campinas,Operação A,11511,73.0,470025.84,258,2.25,11340,157.68,6438.71,101.51
2025-01-27,Campinas,Operação B,10807,67.7,446092.21,654,6.05,10516,159.63,6589.25,102.77
2025-01-27,Campinas,Operação C,8550,56.2,344518.57,377,4.42,8734,152.14,6130.22,97.89
2025-01-28,São Paulo,Operação A,17155,118.7,783587.49,508,2.97,18460,144.52,6601.41,92.93
2025-01-28,São Paulo,Operação B,19989,115.6,803771.93,904,4.52,17985,172.92,6953.04,111.14
2025-01-28,São Paulo,Operação C,15445,90.7,678636.79,435,2.82,14105,170.29,7482.21,109.5
2025-01-28,Rio de Janeiro,Operação A,17100,99.2,695301.37,543,3.18,15435,172.38,7009.09,110.79
2025-01-28,Rio de Janeiro,Operação B,13822,83.5,694556.88,365,2.65,12991,165.53,8318.05,106.4
2025-01-28,Rio de Janeiro,Operação C,14050,79.5,585624.15,542,3.86,12374,176.73,7366.34,113.54
2025-01-28,Curitiba,Operação A,12820,77.4,528843.24,549,4.29,12045,165.63,6832.6,106.43
2025-01-28,Curitiba,Operação B,15591,82.1,690970.24,586,3.76,12773,189.9,8416.2,122.06
2025-01-28,Curitiba,Operação C,10394,66.3,450620.8,339,3.26,10314,156.77,6796.69,100.78
2025-01-28,Belo Horizonte,Operação A,14280,81.3,542266.29,630,4.41,12652,175.65,6669.94,112.87
2025-01-28,Belo Horizonte,Operação B,12581,78.9,421621.77,379,3.01,12276,159.46,5343.75,102.48
2025-01-28,Belo Horizonte,Operação C,11300,70.4,429431.54,349,3.1,10953,160.51,6099.88,103.17
2025-01-28,Campinas,Operação A,12786,76.6,524792.06,409,3.21,11917,166.92,6851.07,107.29
2025-01-28,Campinas,Operação B,8835,58.8,428157.38,286,3.24,9140,150.26,7281.59,96.66
2025-01-28,Campinas,Operação C,11141,62.6,512410.73,351,3.15,9744,177.97,8185.47,114.34
2025-01-29,São Paulo,Operação A,19392,120.7,744365.65,729,3.76,18798,160.66,6167.07,103.16
2025-01-29,São Paulo,Operação B,16428,94.2,659445.07,601,3.66,14678,174.39,7000.48,111.92
2025-01-29,São Paulo,Operação C,14566,92.2,645955.13,454,3.12,14357,157.98,7006.02,101.46
2025-01-29,Rio de Janeiro,Operação A,16010,109.8,680513.35,808,5.05,17105,145.81,6197.75,93.6
2025-01-29,Rio de Janeiro,Operação B,12754,83.2,561885.52,464,3.64,12957,153.29,6753.43,98.43
2025-01-29,Rio de Janeiro,Operação C,13620,81.8,606619.63,597,4.39,12744,166.5,7415.89,106.87
2025-01-29,Curitiba,Operação A,13881,87.7,620345.98,696,5.02,13664,158.28,7073.5,101.59
2025-01-29,Curitiba,Operação B,10927,72.9,507322.28,371,3.4,11349,149.89,6959.15,96.28
2025-01-29,Curitiba,Operação C,8479,49.7,337961.81,290,3.43,7746,170.6,6800.04,109.46
2025-01-29,Belo Horizonte,Operação A,13450,82.5,603068.51,423,3.15,12845,163.03,7309.92,104.71
2025-01-29,Belo Horizonte,Operação B,11581,73.3,520626.66,462,3.99,11414,157.99,7102.68,101.46
2025-01-29,Belo Horizonte,Operação C,9487,54.8,378115.26,393,4.15,8532,173.12,6899.91,111.19
2025-01-29,Campinas,Operação A,13313,73.3,547245.99,428,3.22,11415,181.62,7465.84,116.63
2025-01-29,Campinas,Operação B,9666,61.4,436900.95,213,2.21,9557,157.43,7115.65,101.14
2025-01-29,Campinas,Operação C,6960,46.7,318776.56,338,4.87,7280,149.04,6826.05,95.6
2025-01-30,São Paulo,Operação A,18651,117.1,788568.17,826,4.43,18265,159.27,6734.14,102.11
2025-01-30,São Paulo,Operação B,15727,96.0,721881.73,613,3.9,14970,163.82,7519.6,105.06
2025-01-30,São Paulo,Operação C,15780,91.5,492131.98,637,4.04,14271,172.46,5378.49,110.57
2025-01-30,Rio de Janeiro,Operação A,13928,99.2,613456.12,640,4.6,15460,140.4,6184.03,90.09
2025-01-30,Rio de Janeiro,Operação B,15337,89.2,743064.05,698,4.55,13914,171.94,8330.31,110.23
2025-01-30,Rio de Janeiro,Operação C,15399,90.9,651404.41,341,2.22,14166,169.41,7166.17,108.7
2025-01-30,Curitiba,Operação A,12606,83.1,638919.62,423,3.36,12964,151.7,7688.56,97.24
2025-01-30,Curitiba,Operação B,12494,74.7,526927.08,606,4.86,11641,167.26,7053.91,107.33
2025-01-30,Curitiba,Operação C,9894,60.6,386163.98,241,2.44,9446,163.27,6372.34,104.74
2025-01-30,Belo Horizonte,Operação A,12193,75.9,491168.07,359,2.95,11830,160.65,6471.25,103.07
2025-01-30,Belo Horizonte,Operação B,9588,59.9,344986.96,393,4.11,9333,160.07,5759.38,102.73
2025-01-30,Belo Horizonte,Operação C,8957,61.9,365115.66,259,2.9,9653,144.7,5898.48,92.79
2025-01-30,Campinas,Operação A,12858,73.0,443592.13,461,3.59,11376,176.14,6076.6,113.03
2025-01-30,Campinas,Operação B,10185,60.4,436455.63,295,2.9,9414,168.63,7226.09,108.19
2025-01-30,Campinas,Operação C,7894,51.9,365524.0,277,3.52,8090,152.1,7042.85,97.58
2025-01-31,São Paulo,Operação A,21071,131.2,825274.64,482,2.29,20478,160.6,6290.2,102.9
2025-01-31,São Paulo,Operação B,12890,89.9,555153.05,503,3.91,14030,143.38,6175.23,91.87
2025-01-31,São Paulo,Operação C,13564,79.1,543479.04,490,3.62,12352,171.48,6870.78,109.81
2025-01-31,Rio de Janeiro,Operação A,19717,115.0,806935.52,549,2.79,17954,171.45,7016.83,109.82
2025-01-31,Rio de Janeiro,Operação B,11510,75.1,473699.56,311,2.71,11729,153.26,6307.58,98.13
2025-01-31,Rio de Janeiro,Operação C,12723,78.5,522922.63,379,2.98,12247,162.08,6661.43,103.89
2025-01-31,Curitiba,Operação A,14310,86.1,538605.56,662,4.63,13432,166.2,6255.58,106.54
2025-01-31,Curitiba,Operação B,11808,73.1,529386.38,435,3.69,11412,161.53,7241.95,103.47
2025-01-31,Curitiba,Operação C,11784,71.6,466060.15,446,3.79,11179,164.58,6509.22,105.41
2025-01-31,Belo Horizonte,Operação A,11726,72.1,490933.38,390,3.33,11262,162.64,6809.06,104.12
2025-01-31,Belo Horizonte,Operação B,9636,68.8,383561.95,344,3.57,10739,140.06,5575.03,89.73
2025-01-31,Belo Horizonte,Operação C,9349,62.5,439990.41,262,2.81,9749,149.58,7039.85,95.9
2025-01-31,Campinas,Operação A,12877,77.5,507548.12,633,4.92,12099,166.15,6549.01,106.43
2025-01-31,Campinas,Operação B,9124,53.1,419725.25,270,2.96,8296,171.83,7904.43,109.98
2025-01-31,Campinas,Operação C,10121,63.9,436769.47,375,3.71,9969,158.39,6835.2,101.52
2025-02-01,São Paulo,Operação A,17560,116.9,793254.65,368,2.1,16081,150.21,6785.75,109.2
2025-02-01,São Paulo,Operação B,14017,111.6,646606.8,616,4.4,15352,125.6,5793.97,91.3
2025-02-01,São Paulo,Operação C,11395,82.6,428191.98,379,3.33,11354,137.95,5183.92,100.36
2025-02-01,Rio de Janeiro,Operação A,15222,101.6,719106.08,702,4.62,13969,149.82,7077.82,108.97
2025-02-01,Rio de Janeiro,Operação B,12079,86.3,425981.0,344,2.86,11863,139.97,4936.05,101.82
2025-02-01,Rio de Janeiro,Operação C,13624,86.1,504940.92,412,3.03,11845,158.23,5864.59,115.02
2025-02-01,Curitiba,Operação A,12270,84.7,475604.66,471,3.84,11646,144.86,5615.17,105.36
2025-02-01,Curitiba,Operação B,10006,70.5,442116.48,350,3.51,9693,141.93,6271.16,103.23
2025-02-01,Curitiba,Operação C,8727,61.9,363449.43,279,3.2,8511,140.99,5871.56,102.54
2025-02-01,Belo Horizonte,Operação A,12379,78.3,547692.49,404,3.26,10774,158.1,6994.8,114.9
2025-02-01,Belo Horizonte,Operação B,10350,74.6,483267.36,392,3.8,10256,138.74,6478.11,100.92
2025-02-01,Belo Horizonte,Operação C,8879,60.6,317126.76,230,2.6,8332,146.52,5233.11,106.57
2025-02-01,Campinas,Operação A,8951,62.4,437972.97,473,5.29,8577,143.45,7018.8,104.36
2025-02-01,Campinas,Operação B,9703,66.0,337623.35,297,3.07,9072,147.02,5115.51,106.96
2025-02-01,Campinas,Operação C,6607,48.6,273050.3,206,3.12,6684,135.95,5618.32,98.85
2025-02-02,São Paulo,Operação A,15573,104.0,587242.69,574,3.69,14321,149.74,5646.56,108.74
2025-02-02,São Paulo,Operação B,15576,117.0,496544.97,509,3.27,16111,133.13,4243.97,96.68
2025-02-02,São Paulo,Operação C,15838,97.9,587301.57,617,3.9,13479,161.78,5998.99,117.5
2025-02-02,Rio de Janeiro,Operação A,14188,100.5,745967.77,325,2.3,13833,141.17,7422.56,102.57
